Employee_ID,FName,LName,Gender,State,City,Education_Level,Birthdate,Hiredate,Termdate,Department,Job_Title,Salary,Performance_Rating
00-52869611,Julie,Stanley,Female,New York,New York City,Bachelor,07/05/1995,25/06/2023,,HR,HR Assistant,61345,Good
00-99152055,Tamara,Wilson,Female,New York,Rochester,Bachelor,24/05/1971,02/08/2023,,Sales,Sales Representative,59249,Good
00-95390990,Jennifer,Reynolds,Female,New York,Buffalo,Bachelor,29/06/1970,28/02/2018,,Operations,Inventory Specialist,61439,Satisfactory
00-62636618,Janet,Jordan,Female,New York,Buffalo,Bachelor,09/07/1970,10/05/2017,,Operations,Logistics Coordinator,54901,Good
00-72265475,Joseph,Nelson,Male,Pennsylvania,Philadelphia,Bachelor,08/02/1995,07/02/2017,,Customer Service,Support Specialist,63258,Good
00-33840642,David,Reyes,Male,Michigan,Detroit,High School,06/03/1977,27/12/2019,,Customer Service,Help Desk Technician,78255,Excellent
00-54836082,Karen,Carter,Female,North Carolina,Greensboro,Master,10/12/1995,06/06/2022,,Sales,Sales Specialist,78593,Excellent
00-23196701,Gene,Hill,Male,Michigan,Detroit,Bachelor,06/11/1996,24/08/2018,,Customer Service,Customer Service Manager,90326,Good
00-66139192,Elizabeth,Hamilton,Female,Michigan,Warren,Bachelor,04/02/1990,22/09/2019,,Sales,Sales Representative,58296,Good
00-93064126,Benjamin,Wright,Male,New York,Buffalo,Bachelor,19/06/1988,13/02/2017,,Operations,Logistics Coordinator,65598,Satisfactory
00-77560003,Sherry,Brown,Female,New York,Rochester,Bachelor,02/10/1960,14/01/2024,,Operations,Operations Analyst,82490,Good
00-64864887,Troy,Allen,Male,New York,Buffalo,Bachelor,02/11/1966,25/07/2024,,Sales,Sales Consultant,104118,Good
00-43546480,Jeffrey,Perez,Male,New York,Rochester,High School,08/09/1990,29/08/2017,,IT,IT Support Specialist,56417,Satisfactory
00-22209308,Jessica,Sullivan,Female,New York,Rochester,Bachelor,28/05/1974,01/06/2024,,Operations,Operations Analyst,64148,Satisfactory
00-90710835,Stephen,Gross,Male,New York,Buffalo,Bachelor,17/01/1988,08/12/2023,,HR,Recruiter,67682,Satisfactory
00-84095884,Henry,Simpson,Male,New York,Buffalo,Bachelor,01/04/2003,07/03/2020,,Finance,Accounts Payable Specialist,65553,Good
00-31659959,Selena,Bailey,Female,West Virginia,Charleston,Bachelor,03/01/1970,22/04/2019,,Sales,Sales Consultant,70052,Satisfactory
00-42120359,Donna,Roberts,Female,New York,New York City,Master,12/09/1983,02/01/2017,,IT,Software Developer,82445,Satisfactory
00-53315309,Carol,Gordon,Female,Pennsylvania,Philadelphia,Bachelor,04/07/2003,30/09/2017,,IT,Software Developer,85571,Good
00-37784045,Michele,Stevenson,Female,New York,Buffalo,High School,21/09/1971,27/11/2020,,Operations,Inventory Specialist,57650,Needs Improvement
00-90966708,Carrie,Allen,Female,New York,Buffalo,Bachelor,03/12/2000,03/05/2019,,Customer Service,Support Specialist,61514,Good
00-33740148,Alexander,Jackson,Male,New York,Buffalo,Bachelor,08/10/1972,08/05/2024,,Operations,Logistics Coordinator,70633,Excellent
00-24919279,John,Thomas,Male,New York,New York City,High School,07/08/1970,05/01/2023,,Customer Service,Support Specialist,67438,Needs Improvement
00-31376399,Thomas,Patterson,Male,North Carolina,Greensboro,High School,21/01/1973,09/01/2017,,Marketing,Content Creator,61399,Satisfactory
00-10923862,Nancy,Baker,Female,New York,Rochester,Bachelor,20/12/1980,30/01/2022,,Operations,Logistics Coordinator,55222,Good
00-64538931,Steven,Wolf,Male,New York,Buffalo,Bachelor,20/01/1991,04/01/2023,,HR,Recruiter,60757,Satisfactory
00-61716183,Mark,Montes,Male,Illinois,Aurora,Master,23/02/1993,14/08/2016,,Operations,Operations Analyst,57355,Excellent
00-82120748,Anthony,Marks,Male,New York,New York City,High School,19/06/2003,02/07/2016,,Operations,Inventory Specialist,57913,Needs Improvement
00-81695192,Erin,Fuentes,Female,New York,Rochester,Bachelor,08/05/1975,09/08/2022,,Operations,Inventory Specialist,60361,Good
00-18024377,Michael,Roberts,Male,New York,Rochester,Bachelor,07/08/1959,30/03/2017,,Operations,Logistics Coordinator,65590,Satisfactory
00-15356154,Timothy,Jackson,Male,New York,New York City,Bachelor,22/11/1982,26/02/2018,,Operations,Operations Analyst,67015,Good
00-94458947,David,Garcia,Male,New York,Rochester,Master,09/06/1998,09/11/2021,,Sales,Sales Specialist,63355,Excellent
00-26650628,Joel,Chavez,Male,New York,New York City,Bachelor,26/09/1963,12/10/2016,,Marketing,SEO Specialist,95383,Satisfactory
00-87821046,Arthur,Gardner,Male,New York,Rochester,High School,22/09/1979,15/09/2022,,Customer Service,Customer Service Representative,62322,Needs Improvement
00-32676550,William,Diaz,Male,Pennsylvania,Pittsburgh,High School,12/04/1975,06/01/2018,,Customer Service,Help Desk Technician,75835,Satisfactory
00-29052219,Corey,Turner,Male,New York,Buffalo,Bachelor,27/01/1993,09/05/2024,,Finance,Accountant,91776,Excellent
00-45501623,Charles,Hampton,Male,Virginia,Virginia Beach,Master,16/07/1960,28/11/2016,,IT,Software Developer,80508,Excellent
00-19941447,Hunter,Anthony,Male,Pennsylvania,Pittsburgh,High School,18/09/1984,08/07/2019,,Customer Service,Customer Service Representative,61976,Satisfactory
00-42846895,Travis,Jennings,Male,New York,New York City,Bachelor,14/04/1984,10/10/2022,,Finance,Accountant,61902,Satisfactory
00-69682874,Calvin,Hernandez,Male,New York,New York City,Master,28/09/1992,09/06/2018,,Finance,Financial Analyst,65295,Satisfactory
00-44617672,Tina,Hopkins,Female,Michigan,Detroit,High School,30/06/1990,25/02/2020,,Operations,Inventory Specialist,57082,Satisfactory
00-28793298,Elizabeth,Johnson,Female,New York,Rochester,PhD,14/02/1965,13/08/2017,,Sales,Sales Specialist,96331,Good
00-39665008,Robert,Mcpherson,Male,Pennsylvania,Philadelphia,High School,26/01/2002,20/05/2023,,Operations,Inventory Specialist,60390,Needs Improvement
00-49086658,Joseph,Davis,Male,New York,Buffalo,Bachelor,22/01/1980,24/12/2018,,Operations,Inventory Specialist,68502,Good
00-86187341,Daniel,Fowler,Male,Ohio,Cleveland,Bachelor,15/06/1989,17/04/2021,,IT,IT Support Specialist,63605,Satisfactory
00-69037325,Katie,Shelton,Female,New York,Rochester,Bachelor,08/12/1982,16/12/2022,,Sales,Sales Consultant,93711,Excellent
00-27254103,James,Archer,Male,New York,New York City,High School,13/05/1995,07/12/2017,,Operations,Inventory Specialist,57315,Needs Improvement
00-61570031,Robert,Baker,Male,New York,Rochester,High School,10/04/1997,21/09/2017,,IT,IT Support Specialist,58924,Needs Improvement
00-38408798,Robert,Rivera,Male,New York,Buffalo,Bachelor,02/08/1984,16/08/2020,,Finance,Accounts Payable Specialist,64583,Good
00-11619567,Antonio,Mcknight,Male,New York,Buffalo,Master,21/10/1973,01/05/2017,,Operations,Operations Analyst,57267,Excellent
00-79366132,Jeffrey,Riley,Male,New York,Rochester,Bachelor,23/04/1988,30/09/2019,,Operations,Logistics Coordinator,65929,Good
00-56199559,Christina,Salazar,Female,New York,New York City,Bachelor,23/06/1971,18/06/2021,,Operations,Inventory Specialist,60353,Satisfactory
00-77255871,Kayla,Knight,Female,New York,Rochester,Bachelor,08/02/1985,04/11/2018,,Customer Service,Support Specialist,55598,Good
00-75128586,Shari,Roberts,Female,New York,Buffalo,Bachelor,10/05/1986,04/01/2021,,Customer Service,Help Desk Technician,56737,Satisfactory
00-33540092,John,Jennings,Male,Michigan,Detroit,High School,09/04/1987,01/07/2019,,Operations,Inventory Specialist,60265,Needs Improvement
00-99757409,Clifford,Mills,Male,New York,Rochester,Master,23/03/1966,22/04/2024,,Operations,Operations Analyst,58947,Excellent
00-51514655,Ellen,Beck,Female,New York,New York City,Bachelor,21/06/1969,28/04/2017,,Operations,Inventory Specialist,62584,Satisfactory
00-91690443,Craig,Brown,Male,New York,Buffalo,Master,04/06/1998,25/04/2023,,Operations,Operations Manager,82125,Excellent
00-36433135,Marie,Williams,Female,New York,Buffalo,Bachelor,29/01/2003,20/04/2018,,IT,Software Developer,82062,Satisfactory
00-95716350,Jonathan,Martinez,Male,New York,Buffalo,PhD,10/08/1974,09/07/2023,,Finance,Financial Analyst,68479,Good
00-80345971,Paul,Jordan,Male,Illinois,Aurora,Bachelor,25/09/1966,14/09/2023,,Sales,Sales Representative,63039,Excellent
00-58796241,Kevin,Williams,Male,New York,New York City,Bachelor,20/10/1999,23/02/2022,,IT,Software Developer,102766,Good
00-23266082,Michael,Campbell,Male,North Carolina,Charlotte,Bachelor,26/09/1967,29/11/2024,,Finance,Financial Analyst,96955,Good
00-46436564,Paul,Mullen,Male,New York,Rochester,High School,19/01/1981,05/08/2020,,HR,Recruiter,62739,Needs Improvement
00-82172776,Kristina,Miller,Female,New York,New York City,Bachelor,05/09/1981,16/04/2023,,Finance,Accounts Payable Specialist,59730,Good
00-86061476,Carol,Quinn,Female,North Carolina,Raleigh,High School,03/08/1974,16/06/2020,,Marketing,Content Creator,54036,Satisfactory
00-34519519,Kim,Miller,Female,New York,Buffalo,PhD,12/03/1993,26/03/2022,,Sales,Sales Consultant,80158,Excellent
00-42895027,Christian,Fitzpatrick,Male,Illinois,Chicago,Bachelor,04/01/1977,07/04/2017,,Operations,Logistics Coordinator,64013,Good
00-33814342,William,Walsh,Male,New York,Buffalo,PhD,10/01/1981,14/06/2015,,Sales,Sales Specialist,85240,Good
00-84084918,Barbara,Strong,Female,New York,Buffalo,PhD,01/08/1972,13/12/2017,,Sales,Sales Specialist,67176,Excellent
00-18545499,Kelly,Turner,Female,New York,Rochester,Bachelor,07/06/1991,01/05/2023,,Marketing,Marketing Coordinator,70710,Satisfactory
00-50635874,Nathan,Graham,Male,West Virginia,Charleston,Bachelor,26/01/1971,06/12/2016,,Operations,Logistics Coordinator,68291,Good
00-88608288,Olivia,Lane,Female,New York,New York City,Bachelor,31/07/1959,23/09/2022,,Sales,Sales Representative,68137,Satisfactory
00-23189607,Michael,Wright,Male,New York,Buffalo,Bachelor,26/08/1975,10/06/2020,,IT,IT Support Specialist,67802,Good
00-95081383,Christopher,Turner,Male,New York,New York City,Bachelor,27/11/1963,03/02/2016,,Marketing,Content Creator,65065,Satisfactory
00-69310555,Walter,Ho,Male,New York,New York City,Bachelor,20/10/1987,28/06/2016,,Customer Service,Help Desk Technician,67752,Excellent
00-82795512,Amanda,Bennett,Female,Ohio,Cleveland,Bachelor,25/02/1985,06/12/2020,,IT,IT Support Specialist,58648,Good
00-50260078,Michael,Davis,Male,Michigan,Warren,Master,20/10/1981,23/07/2020,,Operations,Operations Analyst,68232,Excellent
00-24968484,Jerry,Edwards,Male,Virginia,Virginia Beach,High School,09/11/1999,30/12/2022,,Customer Service,Customer Service Representative,55328,Excellent
00-96251983,Troy,Howard,Male,New York,New York City,Master,06/01/1990,18/05/2017,,HR,HR Coordinator,61834,Excellent
00-71237433,John,Fisher,Male,New York,Rochester,Bachelor,06/02/1973,08/06/2024,,Operations,Inventory Specialist,69078,Satisfactory
00-64649280,Daniel,Gaines,Male,New York,Rochester,High School,23/05/1975,11/01/2021,,Customer Service,Help Desk Technician,91235,Needs Improvement
00-33693707,Joshua,Fisher,Male,Michigan,Detroit,Master,05/11/1992,21/10/2018,,Operations,Operations Analyst,61051,Excellent
00-48085045,Jessica,Meadows,Female,New York,Rochester,Bachelor,12/01/1976,01/11/2024,,Sales,Sales Specialist,75123,Good
00-81429336,Kimberly,Hunt,Female,New York,Buffalo,High School,31/07/1990,19/02/2017,,Customer Service,Help Desk Technician,76873,Satisfactory
00-85331621,Debra,Yoder,Female,Michigan,Grand Rapids,Master,22/03/1990,06/12/2020,,IT,System Administrator,92389,Excellent
00-24961257,William,Campos,Male,New York,Buffalo,High School,29/07/1975,01/06/2024,,Customer Service,Customer Service Representative,63528,Needs Improvement
00-10874735,Lori,Santiago,Female,Michigan,Warren,Bachelor,01/01/1986,29/06/2018,,IT,Software Developer,82070,Satisfactory
00-76543529,James,Golden,Male,New York,Buffalo,High School,06/10/1979,28/06/2017,,Customer Service,Customer Service Representative,60374,Satisfactory
00-67984060,Jennifer,Miller,Female,New York,New York City,Bachelor,23/08/1984,15/04/2022,,Customer Service,Support Specialist,61540,Satisfactory
00-69485073,Martha,Santos,Female,New York,New York City,Bachelor,22/08/1959,10/05/2018,,Sales,Sales Specialist,63188,Needs Improvement
00-34515629,Jennifer,Short,Female,New York,Rochester,Bachelor,19/12/1965,08/08/2017,,Customer Service,Support Specialist,64233,Good
00-41112045,Christopher,Rivera,Male,New York,New York City,Bachelor,21/10/1978,24/01/2017,,Operations,Inventory Specialist,61854,Satisfactory
00-52951801,Caitlin,Richards,Female,New York,New York City,Bachelor,30/06/1972,18/07/2022,,Marketing,SEO Specialist,74667,Good
00-50273561,Sandra,Brown,Female,New York,Rochester,Master,31/12/1983,20/03/2024,,IT,Software Developer,101912,Satisfactory
00-30749745,Angela,Hart,Female,New York,Buffalo,Bachelor,30/08/1979,12/07/2018,,HR,HR Assistant,62488,Good
00-63182430,Christopher,Jacobson,Male,Pennsylvania,Philadelphia,High School,30/06/1962,06/09/2023,,Customer Service,Support Specialist,65869,Needs Improvement
00-98931424,Thomas,Turner,Male,New York,Rochester,Bachelor,14/04/1982,01/05/2017,,Operations,Operations Analyst,82924,Satisfactory
00-97710027,Lori,Zuniga,Female,New York,Rochester,Bachelor,19/06/1992,08/11/2020,,Finance,Accountant,59767,Good
00-46155999,Sherry,Watts,Female,New York,New York City,High School,22/01/1984,14/02/2017,,Marketing,SEO Specialist,70671,Needs Improvement
00-50750934,Nancy,Hernandez,Female,New York,New York City,PhD,08/04/1980,08/12/2018,,Finance,Financial Analyst,92225,Excellent
00-57504159,Mark,Davis,Male,Ohio,Columbus,Bachelor,21/12/1978,21/03/2023,,Sales,Sales Representative,75781,Satisfactory
00-51341326,Brenda,Johnson,Female,New York,New York City,Bachelor,23/03/2000,16/07/2019,,Operations,Inventory Specialist,53579,Satisfactory
00-65985387,Michele,Brown,Female,Michigan,Warren,Bachelor,14/03/1998,17/02/2015,,Operations,Logistics Coordinator,59519,Good
00-64866566,Bridget,Webb,Female,New York,Rochester,Bachelor,07/08/1992,13/03/2018,,Operations,Logistics Coordinator,57228,Good
00-46803483,Curtis,Skinner,Male,North Carolina,Charlotte,Bachelor,16/01/1977,01/08/2015,,IT,Software Developer,106390,Satisfactory
00-37999031,Karla,Salazar,Female,New York,Rochester,Bachelor,11/02/1966,20/06/2022,,Operations,Logistics Coordinator,66306,Good
00-60126991,Melinda,Williamson,Female,New York,Rochester,High School,31/05/1989,17/06/2015,,Operations,Inventory Specialist,58715,Satisfactory
00-61325709,Yolanda,Smith,Female,New York,Rochester,Master,14/04/1991,25/02/2018,,IT,System Administrator,84400,Excellent
00-36770013,Valerie,Sandoval,Female,New York,New York City,Bachelor,21/01/1962,08/03/2023,,Customer Service,Help Desk Technician,89819,Needs Improvement
00-69069644,Christopher,Lyons,Male,New York,Buffalo,Bachelor,28/03/1975,19/03/2023,,HR,HR Coordinator,61625,Satisfactory
00-42633405,Jody,Roberts,Female,New York,Rochester,Master,22/08/1965,17/09/2017,,IT,Software Developer,92857,Excellent
00-89583095,Alexis,Chapman,Female,New York,Rochester,Bachelor,25/03/1963,23/05/2019,,Sales,Sales Representative,61100,Satisfactory
00-98505617,Lisa,Myers,Female,North Carolina,Charlotte,PhD,29/03/1963,28/09/2019,,Sales,Sales Specialist,76493,Good
00-43533779,Edward,Marshall,Male,New York,Rochester,Bachelor,20/09/1992,12/11/2017,,HR,HR Assistant,60526,Good
00-60334193,Charles,Johnson,Male,New York,Buffalo,Master,13/07/1994,26/06/2016,,IT,Software Developer,77833,Satisfactory
00-55995332,Joseph,Price,Male,Michigan,Warren,High School,10/09/1987,14/08/2017,,Operations,Inventory Specialist,57862,Needs Improvement
00-48149420,David,Brewer,Male,New York,Rochester,Master,02/02/1979,12/12/2016,,Operations,Operations Analyst,75161,Excellent
00-19930603,John,Wallace,Male,New York,New York City,Master,25/01/1982,19/12/2018,,Sales,Sales Consultant,96398,Satisfactory
00-30370571,Mallory,Estes,Female,Michigan,Grand Rapids,PhD,22/04/1976,01/07/2023,,Sales,Sales Manager,127318,Good
00-87052803,James,Ellis,Male,Ohio,Cleveland,High School,21/07/1985,04/01/2017,,Customer Service,Support Specialist,62661,Needs Improvement
00-42913766,Samantha,Howard,Female,Michigan,Detroit,High School,16/09/1986,29/11/2018,,Customer Service,Help Desk Technician,58565,Satisfactory
00-98676416,Brian,Clark,Male,New York,New York City,Bachelor,26/05/1982,17/12/2017,,Operations,Logistics Coordinator,61703,Satisfactory
00-49113647,Cody,Myers,Male,New York,Rochester,Bachelor,19/10/1979,25/01/2022,,Sales,Sales Representative,71954,Needs Improvement
00-19127329,Cheryl,Hernandez,Female,New York,Buffalo,Bachelor,05/11/2001,12/09/2023,,Sales,Sales Representative,55060,Satisfactory
00-52139163,Alicia,Morgan,Female,New York,New York City,Bachelor,10/02/1982,04/10/2024,,Customer Service,Help Desk Technician,60710,Needs Improvement
00-69839681,Chris,Taylor,Male,New York,New York City,High School,02/08/1979,01/11/2022,,Operations,Inventory Specialist,57896,Needs Improvement
00-53119744,Tanner,Turner,Male,New York,Buffalo,Bachelor,09/12/1998,02/06/2019,,Operations,Logistics Coordinator,65829,Excellent
00-54696127,Shelia,Franco,Female,New York,New York City,High School,10/03/2001,07/07/2017,,Customer Service,Help Desk Technician,57201,Satisfactory
00-44273540,Sharon,Ruiz,Female,Pennsylvania,Pittsburgh,Master,05/08/1996,13/09/2021,,IT,System Administrator,75252,Excellent
00-25997469,Patrick,Erickson,Male,West Virginia,Huntington,Bachelor,06/09/1972,16/07/2021,,Sales,Sales Representative,78297,Satisfactory
00-75277802,Kelly,Fox,Female,Michigan,Detroit,Bachelor,31/10/1985,20/02/2023,,Operations,Inventory Specialist,57461,Good
00-78754597,Garrett,Chapman,Male,Michigan,Warren,Bachelor,07/08/1998,14/08/2018,,Customer Service,Customer Service Representative,71290,Satisfactory
00-14306243,Derek,Williamson,Male,New York,Rochester,Master,11/08/1982,05/06/2024,,Operations,Operations Analyst,67804,Excellent
00-82317772,James,Johnson,Male,New York,Rochester,Bachelor,03/04/1970,11/10/2020,,Operations,Logistics Coordinator,67801,Satisfactory
00-95144216,Ann,Davis,Female,Michigan,Detroit,Bachelor,18/09/1998,11/02/2016,,Customer Service,Help Desk Technician,72053,Satisfactory
00-22367293,Frank,Shelton,Male,New York,New York City,Bachelor,10/02/1990,05/05/2024,,Customer Service,Help Desk Technician,67450,Excellent
00-31236454,Tonya,Zavala,Female,New York,Rochester,Bachelor,11/12/1963,11/11/2023,,IT,Software Developer,87061,Good
00-72873864,Dennis,Flynn,Male,Pennsylvania,Philadelphia,High School,20/12/2000,10/02/2021,,Operations,Inventory Specialist,62055,Needs Improvement
00-19809109,Nathan,Thompson,Male,New York,New York City,Master,14/01/1986,13/12/2022,,Sales,Sales Specialist,56737,Excellent
00-47160179,Richard,Mcpherson,Male,North Carolina,Raleigh,Bachelor,22/08/1976,25/12/2019,,Sales,Sales Consultant,94534,Good
